is_data_statistics,repo,terms,url
True,pokeinteractive/vanandroidapp,vanandroidapp,http://github.com/pokeinteractive/vanandroidapp
True,danielbenami/sample_app,sample app,http://github.com/danielbenami/sample_app
True,cerealmilk/opencart,opencart,http://github.com/cerealmilk/opencart
True,kingofglory/android-holo-datetimepicker,android holo datetimepicker,http://github.com/kingofglory/android-holo-datetimepicker
True,dlacorte/nodejsbook.io.examples,nodejsbook io examples,http://github.com/dlacorte/nodejsbook.io.examples
True,monaghant/docx-mailmerge,docx mailmerge,http://github.com/monaghant/docx-mailmerge
True,epictetus/guideline,guideline,http://github.com/epictetus/guideline
True,renggli/projecteuler,projecteuler,http://github.com/renggli/projecteuler
True,extensha/call-bridge-management,call bridge management,http://github.com/extensha/call-bridge-management
True,asongate/samplerepo,samplerepo,http://github.com/asongate/samplerepo
True,eventmanagementindia/traditional-south-indian-wedding,traditional south indian wedding,http://github.com/eventmanagementindia/traditional-south-indian-wedding
True,caruccio/openshift-python-memcached-example,openshift python memcached example,http://github.com/caruccio/openshift-python-memcached-example
True,rxg1565/sash,sash,http://github.com/rxg1565/sash
True,mkubon/cython-hidapi,cython hidapi,http://github.com/mkubon/cython-hidapi
True,sameerkvaidya/beersample-java,beersample java,http://github.com/sameerkvaidya/beersample-java
True,hisataka/poisample,poisample,http://github.com/hisataka/poisample
True,julienchastang/meetup-2-16-2011,meetup 2    ,http://github.com/julienchastang/meetup-2-16-2011
True,s4553711/ck-job-manager,ck job manager,http://github.com/s4553711/ck-job-manager
True,ilovejs/jsonme,jsonme,http://github.com/ilovejs/jsonme
True,lovejavaee/javaee7-samples,javaee7 samples,http://github.com/lovejavaee/javaee7-samples
True,pld-linux/openmoko-appmanager,openmoko appmanager,http://github.com/pld-linux/openmoko-appmanager
True,99salomes/bash_scripts,bash scripts,http://github.com/99salomes/bash_scripts
True,fink-stanislav/friendface,friendface,http://github.com/fink-stanislav/friendface
True,estiens/project_euler_ruby,project euler ruby,http://github.com/estiens/project_euler_ruby
True,leysauron/tomcat-redis-session-manager,tomcat redis session manager,http://github.com/leysauron/tomcat-redis-session-manager
True,pornthipw/nodejs-mongogui,nodejs mongogui,http://github.com/pornthipw/nodejs-mongogui
True,rubenbialon/bootstrap-datepicker,bootstrap datepicker,http://github.com/rubenbialon/bootstrap-datepicker
True,invisibleroads/pandas,pandas,http://github.com/invisibleroads/pandas
True,pepijnk/cwac-merge,cwac merge,http://github.com/pepijnk/cwac-merge
True,gnugr/atril,atril,http://github.com/gnugr/atril
True,slamtanna/sample_app,sample app,http://github.com/slamtanna/sample_app
True,paolodm/euler,euler,http://github.com/paolodm/euler
True,stratwine/jaxws-samples,jaxws samples,http://github.com/stratwine/jaxws-samples
True,goinstant/user-colors,user colors,http://github.com/goinstant/user-colors
True,igor-slipko/test,test,http://github.com/igor-slipko/test
True,chrisroedig/jquery-fileupload-rails-paperclip-example,jquery fileupload rails paperclip example,http://github.com/chrisroedig/jquery-fileupload-rails-paperclip-example
True,bradhe/go_protoc_example,go protoc example,http://github.com/bradhe/go_protoc_example
True,sleepepi/randomization,randomization,http://github.com/sleepepi/randomization
True,twbs/bootstrap-sass,bootstrap sass,http://github.com/twbs/bootstrap-sass
True,azrosen92/aepi_alpha-psi,aepi alpha psi,http://github.com/azrosen92/aepi_alpha-psi
True,murilopolese/elkill,elkill,http://github.com/murilopolese/elkill
True,kabaim/sample_app,sample app,http://github.com/kabaim/sample_app
True,gangrenagastrit/mahapps.metro,mahapps metro,http://github.com/gangrenagastrit/mahapps.metro
True,beenkevin/examples,examples,http://github.com/beenkevin/examples
True,svineet/manage-homeviews,manage homeviews,http://github.com/svineet/manage-homeviews
True,appliedis/ais-mobilecasemanagement,ais mobilecasemanagement,http://github.com/appliedis/ais-mobilecasemanagement
True,pipepito/opengis,opengis,http://github.com/pipepito/opengis
True,yoshidajun/sample_app,sample app,http://github.com/yoshidajun/sample_app
True,danviv/sample_app,sample app,http://github.com/danviv/sample_app
True,saisivam/openstack-install-and-understand-guide,openstack install and understand guide,http://github.com/saisivam/openstack-install-and-understand-guide
True,jaekim0908/sample_app,sample app,http://github.com/jaekim0908/sample_app
True,localchart/backbone.layoutmanager,backbone layoutmanager,http://github.com/localchart/backbone.layoutmanager
True,tochoromero/sample_app,sample app,http://github.com/tochoromero/sample_app
True,emersoncardenas/twitterupcejemplo,twitterupcejemplo,http://github.com/emersoncardenas/twitterupcejemplo
True,mouseluka/chat-nodejs,chat nodejs,http://github.com/mouseluka/chat-nodejs
True,pvijayror/polymorph_example,polymorph example,http://github.com/pvijayror/polymorph_example
True,erikakers/standards,standards,http://github.com/erikakers/standards
True,percussa/audiocube-examples,audiocube examples,http://github.com/percussa/audiocube-examples
True,risingspiral/testexamples,testexamples,http://github.com/risingspiral/testexamples
True,atanabe/less-for-notepad-plusplus,less for notepad plusplus,http://github.com/atanabe/less-for-notepad-plusplus
True,akhileshtech/project-euler,project euler,http://github.com/akhileshtech/project-euler
True,alisson2/trabajoencargado,trabajoencargado,http://github.com/alisson2/trabajoencargado
True,jcamelon/sample_app,sample app,http://github.com/jcamelon/sample_app
True,blcfr/euler,euler,http://github.com/blcfr/euler
True,blowekamp/itkpybuffer,itkpybuffer,http://github.com/blowekamp/itkpybuffer
True,bangnaga/cloud9,cloud9,http://github.com/bangnaga/cloud9
True,bitcoinjs/node-bitcoin-explorer,node bitcoin explorer,http://github.com/bitcoinjs/node-bitcoin-explorer
True,azorg/gnuradio-examples,gnuradio examples,http://github.com/azorg/gnuradio-examples
True,perfect5085/javasample,javasample,http://github.com/perfect5085/javasample
True,allanwhite/zurb-responsive-email-templates-sass,zurb responsive email templates sass,http://github.com/allanwhite/zurb-responsive-email-templates-sass
True,agabert/openstack-standalone-install,openstack standalone install,http://github.com/agabert/openstack-standalone-install
True,clover/oauth-examples,oauth examples,http://github.com/clover/oauth-examples
True,ramanandapanda/mydemo_repo,mydemo repo,http://github.com/ramanandapanda/mydemo_repo
True,rachelmarty20/sample_app,sample app,http://github.com/rachelmarty20/sample_app
True,rdbaron/sample_app,sample app,http://github.com/rdbaron/sample_app
True,bobschaff/sample_app,sample app,http://github.com/bobschaff/sample_app
True,droid87/securechatmanager,securechatmanager,http://github.com/droid87/securechatmanager
True,andrewjo/rajawaliexamples,rajawaliexamples,http://github.com/andrewjo/rajawaliexamples
True,markjenkinsskullspace/ldaptor-antong,ldaptor antong,http://github.com/markjenkinsskullspace/ldaptor-antong
True,feinertom/aws-reserved-instances-optimizer,aws reserved instances optimizer,http://github.com/feinertom/aws-reserved-instances-optimizer
True,steveshen73/sample_app,sample app,http://github.com/steveshen73/sample_app
True,fearthecowboy/sxsplus,sxsplus,http://github.com/fearthecowboy/sxsplus
True,hungaikev/python-flask-neo4j-heroku-example,python flask neo4j heroku example,http://github.com/hungaikev/python-flask-neo4j-heroku-example
True,disaster839/totalfreedommod,totalfreedommod,http://github.com/disaster839/totalfreedommod
True,phren0logy/project_manager,project manager,http://github.com/phren0logy/project_manager
True,bitmakerlabs/jquery_review,jquery review,http://github.com/bitmakerlabs/jquery_review
True,black-fenix/ripple-ldap,ripple ldap,http://github.com/black-fenix/ripple-ldap
True,leadsplus/bl.ocks.org,bl ocks org,http://github.com/leadsplus/bl.ocks.org
True,syop/opencv_for_ios_book_samples,opencv for ios book samples,http://github.com/syop/opencv_for_ios_book_samples
True,serubin/animal-simulator,animal simulator,http://github.com/serubin/animal-simulator
True,joedevon/phpunit---zend-framework-sample-setup,phpunit   zend framework sample setup,http://github.com/joedevon/phpunit---zend-framework-sample-setup
True,lhotari/filespy-spock-example,filespy spock example,http://github.com/lhotari/filespy-spock-example
True,computeinstance/testnode,testnode,http://github.com/computeinstance/testnode
True,cluther/zenpacks.example.evaluatedcommandmodeler,zenpacks example evaluatedcommandmodeler,http://github.com/cluther/zenpacks.example.evaluatedcommandmodeler
True,ryuukas/epicbangers,epicbangers,http://github.com/ryuukas/epicbangers
True,byronsanchez/robolectricsample,robolectricsample,http://github.com/byronsanchez/robolectricsample
True,xeranas/siasamplefirst,siasamplefirst,http://github.com/xeranas/siasamplefirst
True,dartuser07/dart-html5-samples,dart html5 samples,http://github.com/dartuser07/dart-html5-samples
True,seckin206/downsample-gaussianfilter-aliasing,downsample gaussianfilter aliasing,http://github.com/seckin206/downsample-gaussianfilter-aliasing
True,cyandreamproject/android_packages_apps_dspmanager,android packages apps dspmanager,http://github.com/cyandreamproject/android_packages_apps_dspmanager
True,ategus/contactmanager,contactmanager,http://github.com/ategus/contactmanager
True,wpexplorer/page-templater,page templater,http://github.com/wpexplorer/page-templater
True,kopipejst/just,just,http://github.com/kopipejst/just
True,jordanblocher/hermes-legacy,hermes legacy,http://github.com/jordanblocher/hermes-legacy
True,bytemaster/boost_idl,boost idl,http://github.com/bytemaster/boost_idl
True,hermesnuss35/vendas,vendas,http://github.com/hermesnuss35/vendas
True,amitviz/net.visrolia.matlab.2dbeam,net visrolia matlab 2dbeam,http://github.com/amitviz/net.visrolia.matlab.2dbeam
True,gregorkoz/symfony-standard,symfony standard,http://github.com/gregorkoz/symfony-standard
True,akirichev/sassy-buttons,sassy buttons,http://github.com/akirichev/sassy-buttons
True,snikch/go-simplejson,go simplejson,http://github.com/snikch/go-simplejson
True,bwhite/scikit-learn,scikit learn,http://github.com/bwhite/scikit-learn
True,abrightwell/puppet-jbossas,puppet jbossas,http://github.com/abrightwell/puppet-jbossas
True,bradmarrs/sample_app,sample app,http://github.com/bradmarrs/sample_app
True,123456srinivasu/sample-project,sample project,http://github.com/123456srinivasu/sample-project
True,igoryamba/ifupdown-scripts,ifupdown scripts,http://github.com/igoryamba/ifupdown-scripts
True,igorbrigadir/storm-deploy,storm deploy,http://github.com/igorbrigadir/storm-deploy
True,kentarokentaro/samplerepo02,samplerepo ,http://github.com/kentarokentaro/samplerepo02
True,lucas-stanford/hackerolympics,hackerolympics,http://github.com/lucas-stanford/hackerolympics
True,brianjerardi/standards-and-practices,standards and practices,http://github.com/brianjerardi/standards-and-practices
True,os2world/util-filemanager-onscreen2,util filemanager onscreen2,http://github.com/os2world/util-filemanager-onscreen2
True,signconkensthu/the-jacket-keira-knightley-download,the jacket keira knightley download,http://github.com/signconkensthu/the-jacket-keira-knightley-download
True,jakekarnes42/sample_app,sample app,http://github.com/jakekarnes42/sample_app
True,kelmap08/sample_app,sample app,http://github.com/kelmap08/sample_app
True,ddoeu/away3d-examples-fp11,away3d examples fp ,http://github.com/ddoeu/away3d-examples-fp11
True,cemdapali/twinhan-102g-software-download,twinhan  g software download,http://github.com/cemdapali/twinhan-102g-software-download
True,ssepil/si_mobil,si mobil,http://github.com/ssepil/si_mobil
True,technovangelist/devonagent-plugins,devonagent plugins,http://github.com/technovangelist/devonagent-plugins
True,rmx666/sample_app,sample app,http://github.com/rmx666/sample_app
True,managore/main,main,http://github.com/managore/main
True,sibudi/euler,euler,http://github.com/sibudi/euler
True,chinasasu/miniui,miniui,http://github.com/chinasasu/miniui
True,sasata299/wstory,wstory,http://github.com/sasata299/wstory
True,darknos/tsmessages,tsmessages,http://github.com/darknos/tsmessages
True,seraviction/syntheticvoiceorigin,syntheticvoiceorigin,http://github.com/seraviction/syntheticvoiceorigin
True,sassy/bowling_score,bowling score,http://github.com/sassy/bowling_score
True,rmizusawa/streamsample,streamsample,http://github.com/rmizusawa/streamsample
True,yosribecks/fig-standards,fig standards,http://github.com/yosribecks/fig-standards
True,cityindex-attic/ciapi.samples,ciapi samples,http://github.com/cityindex-attic/ciapi.samples
True,dwrzesien/bootstrap-datetimepicker,bootstrap datetimepicker,http://github.com/dwrzesien/bootstrap-datetimepicker
True,railwaymen/paypal_adaptive_gateway,paypal adaptive gateway,http://github.com/railwaymen/paypal_adaptive_gateway
True,yddap/threedeg,threedeg,http://github.com/yddap/threedeg
True,kilip/symfony-cmf-standard,symfony cmf standard,http://github.com/kilip/symfony-cmf-standard
True,thethingbecame/sinatra-skeleton-heroku-static-pages-example,sinatra skeleton heroku static pages example,http://github.com/thethingbecame/sinatra-skeleton-heroku-static-pages-example
True,charlom/k_samples,k samples,http://github.com/charlom/k_samples
True,fumin65/slidesample,slidesample,http://github.com/fumin65/slidesample
True,zbruhnke/analytical,analytical,http://github.com/zbruhnke/analytical
True,laikunzhen/spring-integration-samples,spring integration samples,http://github.com/laikunzhen/spring-integration-samples
True,yveslowe/www.demenagement-montreal-quebec.ca,www demenagement montreal quebec ca,http://github.com/yveslowe/www.demenagement-montreal-quebec.ca
True,egor305/s1disasm_git,s1disasm git,http://github.com/egor305/s1disasm_git
True,8bitorange/thinkup,thinkup,http://github.com/8bitorange/thinkup
True,sayed-gamal/railscasts-episodes,railscasts episodes,http://github.com/sayed-gamal/railscasts-episodes
True,scottsolomko/mcsas-sticky-notes,mcsas sticky notes,http://github.com/scottsolomko/mcsas-sticky-notes
